ダウンロードした時刻：2024/07/10 15:58:43

,那覇,那覇,那覇
2019/7/21,晴一時薄曇,8,1
2019/7/22,薄曇後一時晴,8,1
2019/7/23,曇時々晴一時雨,8,1
2019/7/24,晴時々雨,8,1
2019/7/25,晴時々曇,8,1
2019/7/26,晴一時雨,8,1
2019/7/27,晴,8,1
2019/7/28,晴,8,1
2019/7/29,晴,8,1
2019/7/30,晴一時薄曇,8,1
2019/7/31,晴後一時薄曇,8,1
2019/8/1,晴,8,1
2019/8/2,大雨後時々曇、雷を伴う,8,1
2019/8/3,晴時々曇一時雨,8,1
2019/8/4,晴時々雨,8,1
2019/8/5,晴,8,1
2019/8/6,晴,8,1
2019/8/7,曇一時雨,8,1
2019/8/8,曇時々雨、大風を伴う,8,1
2019/8/9,曇時々雨,8,1
2019/8/10,曇時々雨,8,1
2019/8/11,曇時々晴,8,1
2019/8/12,晴時々曇,8,1
2019/8/13,曇時々晴,8,1
2019/8/14,曇一時晴,8,1
2019/8/15,薄曇後晴,8,1
2019/8/16,曇,8,1
2019/8/17,曇時々雨後時々晴,8,1
2019/8/18,曇時々晴一時雨、雷を伴う,8,1
2019/8/19,曇時々雨,8,1
2019/8/20,曇時々晴一時雨,8,1
2019/8/21,晴後一時雨,8,1
2019/8/22,晴時々曇一時雨,8,1
2019/8/23,晴一時雨,8,1
2019/8/24,晴後時々曇,8,1
2019/8/25,晴後時々薄曇,8,1
2019/8/26,晴,8,1
2019/8/27,晴後一時曇,8,1
2019/8/28,晴後一時曇,8,1
2019/8/29,晴時々曇一時雨,8,1
2019/8/30,晴,8,1
2019/8/31,薄曇後一時晴,8,1
2019/9/1,晴一時薄曇,8,1
2019/9/2,晴一時曇,8,1
2019/9/3,晴一時曇,8,1
2019/9/4,晴後曇,8,1
2019/9/5,雨一時曇,8,1
2019/9/6,曇時々雨、雷を伴う,8,1
2019/9/7,曇時々雨,8,1
2019/9/8,大雨時々曇,8,1
2019/9/9,晴一時曇,8,1
2019/9/10,晴,8,1
2019/9/11,晴,8,1
2019/9/12,晴,8,1
2019/9/13,晴,8,1
2019/9/14,晴,8,1
2019/9/15,大雨一時曇、雷を伴う,8,1
2019/9/16,晴後薄曇,8,1
2019/9/17,薄曇時々晴,8,1
2019/9/18,曇時々雨一時晴,8,1
2019/9/19,晴時々曇一時雨,8,1
2019/9/20,曇時々雨、大風を伴う,8,1
2019/9/21,暴風雨後時々曇,8,1
2019/9/22,曇一時晴,8,1
2019/9/23,曇一時晴,8,1
2019/9/24,晴一時曇,8,1
2019/9/25,曇時々晴,8,1
2019/9/26,晴一時曇,8,1
2019/9/27,晴時々曇,8,1
2019/9/28,晴時々曇,8,1
2019/9/29,晴一時雨,8,1
2019/9/30,薄曇時々晴,8,1
2019/10/1,曇,8,1
2019/10/2,晴後一時曇,8,1
2019/10/3,晴,8,1
2019/10/4,晴,8,1
2019/10/5,快晴,8,1
2019/10/6,晴,8,1
2019/10/7,快晴,8,1
2019/10/8,晴,8,1
2019/10/9,晴時々曇,8,1
2019/10/10,晴,8,1
2019/10/11,晴,8,1
2019/10/12,晴時々曇,8,1
2019/10/13,晴時々曇,8,1
2019/10/14,晴時々曇一時雨,8,1
2019/10/15,曇時々晴,8,1
2019/10/16,晴時々曇一時雨,8,1
2019/10/17,晴,8,1
2019/10/18,晴時々曇,8,1
2019/10/19,曇時々雨,8,1
2019/10/20,曇時々大雨,8,1
2019/10/21,晴一時曇,8,1
2019/10/22,晴時々雨一時曇,8,1
2019/10/23,晴後一時曇,8,1
2019/10/24,晴後時々曇,8,1
2019/10/25,晴後一時薄曇,8,1
2019/10/26,晴,8,1
2019/10/27,曇時々晴一時雨,8,1
2019/10/28,晴一時雨,8,1
2019/10/29,晴,8,1
2019/10/30,曇時々晴一時雨,8,1
2019/10/31,晴時々曇,8,1
2019/11/1,晴一時曇,8,1
2019/11/2,晴後一時曇,8,1
2019/11/3,曇時々晴一時雨,8,1
2019/11/4,曇,8,1
2019/11/5,曇後晴,8,1
2019/11/6,晴,8,1
2019/11/7,晴後時々曇,8,1
2019/11/8,晴一時曇,8,1
2019/11/9,晴,8,1
2019/11/10,薄曇,8,1
2019/11/11,晴,8,1
2019/11/12,晴,8,1
2019/11/13,晴,8,1
2019/11/14,曇時々雨,8,1
2019/11/15,晴,8,1
2019/11/16,晴,8,1
2019/11/17,晴時々曇,8,1
2019/11/18,曇時々雨,8,1
2019/11/19,曇,8,1
2019/11/20,曇時々雨,8,1
2019/11/21,雨一時曇,8,1
2019/11/22,曇時々雨,8,1
2019/11/23,曇時々晴一時雨,8,1
2019/11/24,薄曇,8,1
2019/11/25,晴後曇,8,1
2019/11/26,曇後時々晴,8,1
2019/11/27,曇時々晴,8,1
2019/11/28,曇時々晴一時雨,8,1
2019/11/29,晴,8,1
2019/11/30,曇時々晴,8,1
2019/12/1,晴一時曇,8,1
2019/12/2,曇一時雨,8,1
2019/12/3,曇一時晴,8,1
2019/12/4,晴時々曇,8,1
2019/12/5,雨,8,1
2019/12/6,雨一時曇,8,1
2019/12/7,雨,8,1
2019/12/8,晴,8,1
2019/12/9,晴時々曇,8,1
2019/12/10,晴,8,1
2019/12/11,曇時々雨一時晴,8,1
2019/12/12,晴,8,1
2019/12/13,曇後晴,8,1
2019/12/14,晴,8,1
2019/12/15,晴,8,1
2019/12/16,快晴,8,1
2019/12/17,曇時々晴,8,1
2019/12/18,曇一時雨,8,1
2019/12/19,曇,8,1
2019/12/20,雨一時曇,8,1
2019/12/21,曇時々晴一時雨,8,1
2019/12/22,晴後時々曇,8,1
2019/12/23,曇一時雨後晴,8,1
2019/12/24,晴,8,1
2019/12/25,晴一時曇,8,1
2019/12/26,晴後一時雨,8,1
2019/12/27,曇一時晴,8,1
2019/12/28,晴時々曇,8,1
2019/12/29,曇時々晴,8,1
2019/12/30,雨,8,1
2019/12/31,曇一時雨,8,1
2020/1/1,曇,8,1
2020/1/2,薄曇一時晴,8,1
2020/1/3,晴,8,1
2020/1/4,晴,8,1
2020/1/5,晴一時曇,8,1
2020/1/6,晴時々曇,8,1
2020/1/7,晴時々薄曇,8,1
2020/1/8,曇時々晴一時雨,8,1
2020/1/9,曇後一時晴,8,1
2020/1/10,晴時々曇,8,1
2020/1/11,晴一時曇,8,1
2020/1/12,曇時々晴一時雨,8,1
2020/1/13,曇時々晴,8,1
2020/1/14,晴,8,1
2020/1/15,晴時々曇,8,1
2020/1/16,晴後時々雨,8,1
2020/1/17,雨時々曇一時晴,8,1
2020/1/18,曇,8,1
2020/1/19,曇,8,1
2020/1/20,曇,8,1
2020/1/21,晴,8,1
2020/1/22,薄曇時々晴,8,1
2020/1/23,薄曇,8,1
2020/1/24,晴後時々薄曇,8,1
2020/1/25,晴時々曇,8,1
2020/1/26,曇時々雨,8,1
2020/1/27,曇時々晴,8,1
2020/1/28,曇,8,1
2020/1/29,曇時々雨,8,1
2020/1/30,曇時々晴,8,1
2020/1/31,晴時々曇一時雨,8,1
2020/2/1,晴一時曇,8,1
2020/2/2,晴,8,1
2020/2/3,晴,8,1
2020/2/4,晴後曇,8,1
2020/2/5,曇,8,1
2020/2/6,晴,8,1
2020/2/7,曇後雨時々晴,8,1
2020/2/8,曇時々晴一時雨,8,1
2020/2/9,曇時々晴一時雨,8,1
2020/2/10,曇時々晴,8,1
2020/2/11,薄曇,8,1
2020/2/12,晴一時曇,8,1
2020/2/13,晴時々曇,8,1
2020/2/14,晴時々曇,8,1
2020/2/15,曇時々晴,8,1
2020/2/16,雨時々晴,8,1
2020/2/17,曇,8,1
2020/2/18,曇一時雨,8,1
2020/2/19,曇後時々晴,8,1
2020/2/20,晴時々曇,8,1
2020/2/21,晴,8,1
2020/2/22,曇時々晴,8,1
2020/2/23,快晴,8,1
2020/2/24,晴,8,1
2020/2/25,曇時々晴,8,1
2020/2/26,曇時々雨,8,1
2020/2/27,曇後晴,8,1
2020/2/28,薄曇一時晴,8,1
2020/2/29,薄曇時々晴,8,1
2020/3/1,曇時々晴一時雨,8,1
2020/3/2,雨時々曇一時晴,8,1
2020/3/3,晴後一時曇,8,1
2020/3/4,曇一時晴後一時雨,8,1
2020/3/5,雨,8,1
2020/3/6,晴,8,1
2020/3/7,曇後雨,8,1
2020/3/8,曇一時晴,8,1
2020/3/9,曇時々晴,8,1
2020/3/10,曇時々雨,8,1
2020/3/11,晴一時曇,8,1
2020/3/12,曇,8,1
2020/3/13,雨後曇,8,1
2020/3/14,雨後曇,8,1
2020/3/15,晴,8,1
2020/3/16,晴,8,1
2020/3/17,晴,8,1
2020/3/18,曇一時雨,8,1
2020/3/19,雨,8,1
2020/3/20,晴時々曇,8,1
2020/3/21,晴一時曇,8,1
2020/3/22,曇時々晴,8,1
2020/3/23,晴時々曇,8,1
2020/3/24,晴一時曇,8,1
2020/3/25,晴,8,1
2020/3/26,晴後一時曇,8,1
2020/3/27,曇,8,1
2020/3/28,曇時々雨、雷を伴う,8,1
2020/3/29,晴時々曇一時雨,8,1
2020/3/30,曇時々晴,8,1
2020/3/31,雨後一時曇,8,1
2020/4/1,曇一時雨,8,1
2020/4/2,晴時々曇,8,1
2020/4/3,曇時々晴,8,1
2020/4/4,曇時々雨,8,1
2020/4/5,晴時々曇,8,1
2020/4/6,曇,8,1
2020/4/7,雨時々曇,8,1
2020/4/8,晴一時曇,8,1
2020/4/9,雨時々曇,8,1
2020/4/10,晴,8,1
2020/4/11,曇後一時雨,8,1
2020/4/12,曇一時雨,8,1
2020/4/13,曇時々雨後晴,8,1
2020/4/14,薄曇時々晴,8,1
2020/4/15,曇後一時晴,8,1
2020/4/16,晴,8,1
2020/4/17,晴,8,1
2020/4/18,晴後一時薄曇,8,1
2020/4/19,曇一時晴,8,1
2020/4/20,雨後曇,8,1
2020/4/21,雨時々曇,8,1
2020/4/22,曇一時雨,8,1
2020/4/23,曇,8,1
2020/4/24,曇,8,1
2020/4/25,曇,8,1
2020/4/26,雨一時曇,8,1
2020/4/27,曇後時々雨,8,1
2020/4/28,晴時々曇,8,1
2020/4/29,薄曇時々晴,8,1
2020/4/30,晴後一時曇,8,1
2020/5/1,曇一時晴,8,1
2020/5/2,大雨,8,1
2020/5/3,曇後雨、雷を伴う,8,1
2020/5/4,晴一時曇,8,1
2020/5/5,曇時々晴,8,1
2020/5/6,曇時々大雨、雷を伴う,8,1
2020/5/7,晴時々曇一時雨,8,1
2020/5/8,曇,8,1
2020/5/9,曇時々晴,8,1
2020/5/10,晴一時曇,8,1
2020/5/11,曇一時雨,8,1
2020/5/12,大雨時々曇,8,1
2020/5/13,晴一時曇,8,1
2020/5/14,晴後曇,8,1
2020/5/15,曇時々晴,8,1
2020/5/16,曇,8,1
2020/5/17,曇,8,1
2020/5/18,大雨時々曇後一時晴、雷を伴う,8,1
2020/5/19,曇後雨,8,1
2020/5/20,薄曇,8,1
2020/5/21,雨一時曇,8,1
2020/5/22,大雨,8,1
2020/5/23,大雨後一時曇,8,1
2020/5/24,曇時々晴一時雨,8,1
2020/5/25,晴後曇,8,1
2020/5/26,晴後時々薄曇,8,1
2020/5/27,曇時々雨,8,1
2020/5/28,曇時々晴一時雨,8,1
2020/5/29,曇時々晴,8,1
2020/5/30,曇時々雨一時晴,8,1
2020/5/31,晴後雨時々曇,8,1
2020/6/1,晴時々曇,8,1
2020/6/2,曇時々晴,8,1
2020/6/3,晴時々薄曇,8,1
2020/6/4,晴,8,1
2020/6/5,晴後時々薄曇,8,1
2020/6/6,曇時々晴,8,1
2020/6/7,雨一時曇、雷を伴う,8,1
2020/6/8,曇後大雨,8,1
2020/6/9,雨時々曇,8,1
2020/6/10,曇一時雨,8,1
2020/6/11,曇一時晴,8,1
2020/6/12,晴時々曇,8,1
2020/6/13,晴,8,1
2020/6/14,晴後薄曇,8,1
2020/6/15,晴時々薄曇,8,1
2020/6/16,薄曇時々晴,8,1
2020/6/17,薄曇時々晴,8,1
2020/6/18,薄曇,8,1
2020/6/19,薄曇,8,1
2020/6/20,薄曇後時々晴,8,1
2020/6/21,薄曇一時雨,8,1
2020/6/22,雨時々曇,8,1
2020/6/23,曇一時大雨、雷を伴う,8,1
2020/6/24,薄曇,8,1
2020/6/25,曇時々雨、雷を伴う,8,1
2020/6/26,大雨,8,1
2020/6/27,晴一時雨,8,1
2020/6/28,薄曇一時晴,8,1
2020/6/29,晴後薄曇,8,1
2020/6/30,薄曇時々晴,8,1
2020/7/1,曇後雨、雷を伴う,8,1
2020/7/2,曇一時雨,8,1
2020/7/3,曇,8,1
2020/7/4,曇,8,1
2020/7/5,薄曇一時晴,8,1
2020/7/6,晴,8,1
2020/7/7,薄曇一時晴,8,1
2020/7/8,曇,8,1
2020/7/9,曇一時雨,8,1
2020/7/10,晴時々曇,8,1
2020/7/11,晴,8,1
2020/7/12,晴,8,1
2020/7/13,晴後薄曇,8,1
2020/7/14,晴時々曇一時雨,8,1
2020/7/15,薄曇後一時雨,8,1
2020/7/16,曇時々雨、雷を伴う,8,1
2020/7/17,大雨後一時曇、雷を伴う,8,1
2020/7/18,曇時々雨,8,1
2020/7/19,晴一時曇,8,1
2020/7/20,晴,8,1
2020/7/21,晴時々大雨,8,1
2020/7/22,晴一時大雨、雷を伴う,8,1
2020/7/23,薄曇一時晴,8,1
2020/7/24,薄曇一時晴,8,1
2020/7/25,曇,8,1
2020/7/26,曇一時雨,8,1
2020/7/27,薄曇時々晴,8,1
2020/7/28,晴後一時曇、雷を伴う,8,1
2020/7/29,晴後一時雨,8,1
2020/7/30,晴,8,1
2020/7/31,晴,8,1
2020/8/1,晴一時雨,8,1
2020/8/2,薄曇一時雨,8,1
2020/8/3,薄曇,8,1
2020/8/4,薄曇,8,1
2020/8/5,薄曇,8,1
2020/8/6,晴時々薄曇,8,1
2020/8/7,晴、雷を伴う,8,1
2020/8/8,晴一時雨,8,1
2020/8/9,雨一時曇,8,1
2020/8/10,曇,8,1
2020/8/11,曇,8,1
2020/8/12,晴後一時雨,8,1
2020/8/13,晴,8,1
2020/8/14,晴後一時曇,8,1
2020/8/15,晴,8,1
2020/8/16,晴,8,1
2020/8/17,晴,8,1
2020/8/18,晴,8,1
2020/8/19,晴,8,1
2020/8/20,晴,8,1
2020/8/21,晴一時雨,8,1
2020/8/22,曇一時雨,8,1
2020/8/23,曇時々大雨、雷を伴う,8,1
2020/8/24,暴風雨、雷を伴う,8,1
2020/8/25,曇,8,1
2020/8/26,大雨時々曇、雷を伴う,8,1
2020/8/27,曇,8,1
2020/8/28,薄曇後一時晴,8,1
2020/8/29,晴,8,1
2020/8/30,晴一時雨,8,1
2020/8/31,暴風雨,8,1
2020/9/1,暴風雨,8,1
2020/9/2,曇一時雨,8,1
2020/9/3,晴後曇,8,1
2020/9/4,晴後一時雨,8,1
2020/9/5,曇一時雨,8,1
2020/9/6,雨時々曇,8,1
2020/9/7,晴,8,1
2020/9/8,晴,8,1
2020/9/9,曇時々雨、雷を伴う,8,1
2020/9/10,晴時々薄曇一時雨,8,1
2020/9/11,晴一時雨,8,1
2020/9/12,晴後薄曇,8,1
2020/9/13,晴一時曇,8,1
2020/9/14,晴後曇,8,1
2020/9/15,晴,8,1
2020/9/16,晴後薄曇,8,1
2020/9/17,曇一時晴,8,1
2020/9/18,晴時々曇,8,1
2020/9/19,晴時々曇一時雨,8,1
2020/9/20,曇時々雨,8,1
2020/9/21,晴時々曇,8,1
2020/9/22,晴後曇時々雨,8,1
2020/9/23,晴時々雨,8,1
2020/9/24,晴,8,1
2020/9/25,晴一時曇,8,1
2020/9/26,曇,8,1
2020/9/27,雨時々曇,8,1
2020/9/28,曇一時雨,8,1
2020/9/29,晴一時曇,8,1
2020/9/30,曇時々晴一時雨,8,1
2020/10/1,晴一時雨,8,1
2020/10/2,晴,8,1
2020/10/3,晴,8,1
2020/10/4,晴,8,1
2020/10/5,晴,8,1
2020/10/6,晴,8,1
2020/10/7,晴後曇,8,1
2020/10/8,曇一時晴後時々雨,8,1
2020/10/9,晴一時曇,8,1
2020/10/10,晴,8,1
2020/10/11,晴後雨時々曇,8,1
2020/10/12,晴時々曇,8,1
2020/10/13,晴後一時曇,8,1
2020/10/14,晴,8,1
2020/10/15,晴一時曇,8,1
2020/10/16,晴一時曇,8,1
2020/10/17,晴後一時曇,8,1
2020/10/18,晴,8,1
2020/10/19,晴後一時雨,8,1
2020/10/20,晴後時々薄曇,8,1
2020/10/21,曇,8,1
2020/10/22,大雨,8,1
2020/10/23,雨時々曇,8,1
2020/10/24,晴,8,1
2020/10/25,晴,8,1
2020/10/26,晴,8,1
2020/10/27,晴,8,1
2020/10/28,晴後一時曇,8,1
2020/10/29,晴後時々曇,8,1
2020/10/30,曇後晴,8,1
2020/10/31,晴,8,1
2020/11/1,快晴,8,1
2020/11/2,晴後薄曇,8,1
2020/11/3,晴時々曇一時雨,8,1
2020/11/4,晴後薄曇,8,1
2020/11/5,曇時々雨,8,1
2020/11/6,晴一時雨,8,1
2020/11/7,晴時々曇,8,1
2020/11/8,晴後雨時々曇,8,1
2020/11/9,曇一時雨,8,1
2020/11/10,曇,8,1
2020/11/11,曇時々雨,8,1
2020/11/12,曇一時晴,8,1
2020/11/13,雨時々曇,8,1
2020/11/14,曇時々晴,8,1
2020/11/15,晴一時雨,8,1
2020/11/16,晴,8,1
2020/11/17,晴一時曇,8,1
2020/11/18,晴一時雨,8,1
2020/11/19,晴,8,1
2020/11/20,晴後曇時々雨,8,1
2020/11/21,曇時々晴,8,1
2020/11/22,晴後時々曇,8,1
2020/11/23,曇一時雨,8,1
2020/11/24,曇,8,1
2020/11/25,晴時々曇,8,1
2020/11/26,晴一時曇,8,1
2020/11/27,晴一時薄曇,8,1
2020/11/28,晴時々曇,8,1
2020/11/29,曇一時晴,8,1
2020/11/30,曇一時晴,8,1
2020/12/1,曇一時雨,8,1
2020/12/2,曇時々雨,8,1
2020/12/3,雨時々曇,8,1
2020/12/4,雨時々曇,8,1
2020/12/5,曇時々雨,8,1
2020/12/6,曇時々雨後一時晴,8,1
2020/12/7,雨時々曇,8,1
2020/12/8,曇一時雨,8,1
2020/12/9,大雨,8,1
2020/12/10,雨時々曇,8,1
2020/12/11,曇時々晴,8,1
2020/12/12,晴時々曇,8,1
2020/12/13,晴時々曇一時雨,8,1
2020/12/14,曇後一時雨,8,1
2020/12/15,曇一時雨,8,1
2020/12/16,曇後時々雨,8,1
2020/12/17,曇一時雨,8,1
2020/12/18,曇一時晴後雨,8,1
2020/12/19,曇時々雨,8,1
2020/12/20,曇,8,1
2020/12/21,雨時々曇,8,1
2020/12/22,晴一時曇,8,1
2020/12/23,雨時々晴一時曇,8,1
2020/12/24,雨時々曇一時晴,8,1
2020/12/25,曇後晴,8,1
2020/12/26,晴,8,1
2020/12/27,晴後曇,8,1
2020/12/28,曇一時雨,8,1
2020/12/29,曇時々雨,8,1
2020/12/30,雨時々曇,8,1
2020/12/31,雨時々曇一時晴,8,1
2021/1/1,晴後時々雨,8,1
2021/1/2,晴一時雨,8,1
2021/1/3,曇時々晴,8,1
2021/1/4,曇時々雨一時晴,8,1
2021/1/5,雨,8,1
2021/1/6,曇後一時晴,8,1
2021/1/7,雨,8,1
2021/1/8,雨時々曇,8,1
2021/1/9,曇一時雨,8,1
2021/1/10,晴後一時曇,8,1
2021/1/11,曇時々晴,8,1
2021/1/12,雨後曇,8,1
2021/1/13,晴一時曇,8,1
2021/1/14,曇後晴,8,1
2021/1/15,晴一時曇,8,1
2021/1/16,晴後曇一時雨,8,1
2021/1/17,曇時々雨,8,1
2021/1/18,曇後晴,8,1
2021/1/19,晴一時曇,8,1
2021/1/20,晴時々曇,8,1
2021/1/21,曇時々雨,8,1
2021/1/22,雨,8,1
2021/1/23,雨後曇一時晴,8,1
2021/1/24,晴一時曇,8,1
2021/1/25,晴一時曇,8,1
2021/1/26,晴,8,1
2021/1/27,曇時々晴,8,1
2021/1/28,曇時々晴,8,1
2021/1/29,曇時々晴,8,1
2021/1/30,晴,8,1
2021/1/31,晴,8,1
2021/2/1,晴,8,1
2021/2/2,晴時々雨一時曇,8,1
2021/2/3,晴,8,1
2021/2/4,晴,8,1
2021/2/5,晴,8,1
2021/2/6,晴,8,1
2021/2/7,晴一時曇,8,1
2021/2/8,晴,8,1
2021/2/9,晴時々曇,8,1
2021/2/10,曇時々晴一時雨,8,1
2021/2/11,暴風雨,8,1
2021/2/12,雨時々晴一時曇,8,1
2021/2/13,晴時々曇一時雨,8,1
2021/2/14,雨後晴一時曇,8,1
2021/2/15,晴,8,1
2021/2/16,晴,8,1
2021/2/17,曇時々雨一時晴,8,1
2021/2/18,曇一時雨,8,1
2021/2/19,晴一時曇,8,1
2021/2/20,晴一時曇,8,1
2021/2/21,晴,8,1
2021/2/22,晴,8,1
2021/2/23,曇時々晴,8,1
2021/2/24,晴,8,1
2021/2/25,晴後曇,8,1
2021/2/26,曇時々雨,8,1
2021/2/27,曇時々雨,8,1
2021/2/28,晴後一時雨,8,1
2021/3/1,晴後一時雨,8,1
2021/3/2,曇時々雨,8,1
2021/3/3,晴,8,1
2021/3/4,晴時々曇,8,1
2021/3/5,晴時々曇,8,1
2021/3/6,曇後雨,8,1
2021/3/7,雨後時々曇,8,1
2021/3/8,晴一時曇,8,1
2021/3/9,薄曇時々晴,8,1
2021/3/10,晴,8,1
2021/3/11,晴,8,1
2021/3/12,晴後曇一時雨,8,1
2021/3/13,曇時々晴,8,1
2021/3/14,晴時々曇,8,1
2021/3/15,晴,8,1
2021/3/16,晴,8,1
2021/3/17,晴,8,1
2021/3/18,晴,8,1
2021/3/19,晴一時曇,8,1
2021/3/20,晴一時曇,8,1
2021/3/21,曇一時雨,8,1
2021/3/22,曇一時雨,8,1
2021/3/23,晴時々曇,8,1
2021/3/24,雨時々曇,8,1
2021/3/25,晴,8,1
2021/3/26,晴後一時曇,8,1
2021/3/27,晴時々曇,8,1
2021/3/28,雨時々曇一時晴,8,1
2021/3/29,曇時々晴,8,1
2021/3/30,曇時々雨,8,1
2021/3/31,曇一時雨,8,1
2021/4/1,曇時々晴,8,1
2021/4/2,曇時々雨,8,1
2021/4/3,曇,8,1
2021/4/4,曇一時雨,8,1
2021/4/5,晴一時曇,8,1
2021/4/6,晴,8,1
2021/4/7,快晴,8,1
2021/4/8,晴,8,1
2021/4/9,曇時々晴,8,1
2021/4/10,晴後曇,8,1
2021/4/11,晴時々曇,8,1
2021/4/12,晴,8,1
2021/4/13,晴一時雨,8,1
2021/4/14,曇,8,1
2021/4/15,曇一時雨,8,1
2021/4/16,曇時々雨,8,1
2021/4/17,晴時々曇一時雨,8,1
2021/4/18,晴時々薄曇,8,1
2021/4/19,晴時々薄曇,8,1
2021/4/20,晴,8,1
2021/4/21,曇時々雨,8,1
2021/4/22,雨一時曇,8,1
2021/4/23,雨、大風を伴う,8,1
2021/4/24,雨時々曇,8,1
2021/4/25,晴,8,1
2021/4/26,晴,8,1
2021/4/27,晴一時雨,8,1
2021/4/28,曇時々晴,8,1
2021/4/29,雨時々曇,8,1
2021/4/30,晴,8,1
2021/5/1,曇,8,1
2021/5/2,快晴,8,1
2021/5/3,薄曇一時晴,8,1
2021/5/4,曇一時晴,8,1
2021/5/5,曇後一時雨,8,1
2021/5/6,曇一時雨,8,1
2021/5/7,晴時々曇,8,1
2021/5/8,曇一時晴,8,1
2021/5/9,曇後大雨、雷を伴う,8,1
2021/5/10,曇後雨、雷を伴う,8,1
2021/5/11,曇一時晴,8,1
2021/5/12,晴一時曇,8,1
2021/5/13,晴一時曇,8,1
2021/5/14,晴時々薄曇,8,1
2021/5/15,晴一時曇,8,1
2021/5/16,晴一時薄曇,8,1
2021/5/17,晴一時曇,8,1
2021/5/18,薄曇時々晴,8,1
2021/5/19,薄曇一時晴,8,1
2021/5/20,曇,8,1
2021/5/21,曇一時雨,8,1
2021/5/22,曇後一時雨,8,1
2021/5/23,曇時々雨一時晴,8,1
2021/5/24,晴,8,1
2021/5/25,曇時々雨一時晴,8,1
2021/5/26,晴一時曇,8,1
2021/5/27,晴後曇,8,1
2021/5/28,曇後時々雨,8,1
2021/5/29,雨時々曇,8,1
2021/5/30,雨一時曇,8,1
2021/5/31,曇,8,1
2021/6/1,曇時々晴一時雨,8,1
2021/6/2,曇時々晴一時雨,8,1
2021/6/3,晴時々曇,8,1
2021/6/4,薄曇時々晴一時雨,8,1
2021/6/5,曇時々雨,8,1
2021/6/6,曇時々晴,8,1
2021/6/7,曇一時雨,8,1
2021/6/8,曇時々晴後大雨、雷を伴う,8,1
2021/6/9,曇一時晴,8,1
2021/6/10,晴一時曇,8,1
2021/6/11,晴,8,1
2021/6/12,晴時々薄曇,8,1
2021/6/13,薄曇一時雨,8,1
2021/6/14,大雨一時曇、雷を伴う,8,1
2021/6/15,雨後曇一時晴、雷を伴う,8,1
2021/6/16,晴時々曇,8,1
2021/6/17,曇時々雨一時晴,8,1
2021/6/18,曇一時雨,8,1
2021/6/19,曇時々晴,8,1
2021/6/20,曇一時晴,8,1
2021/6/21,雨後曇,8,1
2021/6/22,曇時々雨,8,1
2021/6/23,雨後曇時々晴,8,1
2021/6/24,雨一時曇,8,1
2021/6/25,曇時々雨,8,1
2021/6/26,曇時々晴,8,1
2021/6/27,曇時々雨、雷を伴う,8,1
2021/6/28,曇時々雨、雷を伴う,8,1
2021/6/29,大雨、雷を伴う,8,1
2021/6/30,大雨一時曇,8,1
2021/7/1,曇一時雨、雷を伴う,8,1
2021/7/2,曇,8,1
2021/7/3,晴時々曇,8,1
2021/7/4,晴,8,1
2021/7/5,晴,8,1
2021/7/6,晴,8,1
2021/7/7,晴,8,1
2021/7/8,晴,8,1
2021/7/9,晴一時薄曇,8,1
2021/7/10,晴後時々薄曇,8,1
2021/7/11,曇時々雨,8,1
2021/7/12,晴後雨一時曇、雷を伴う,8,1
2021/7/13,薄曇時々晴,8,1
2021/7/14,晴一時薄曇,8,1
2021/7/15,晴一時薄曇,8,1
2021/7/16,薄曇一時晴,8,1
2021/7/17,薄曇,8,1
2021/7/18,晴一時雨,8,1
2021/7/19,晴一時雨後薄曇,8,1
2021/7/20,雨,8,1
2021/7/21,雨、大風を伴う,8,1
2021/7/22,暴風雨,8,1
2021/7/23,暴風雨,8,1
2021/7/24,雨、大風を伴う,8,1
2021/7/25,曇後一時雨,8,1
2021/7/26,曇後時々雨,8,1
2021/7/27,曇時々晴,8,1
2021/7/28,曇時々晴,8,1
2021/7/29,晴一時薄曇,8,1
2021/7/30,晴,8,1
2021/7/31,晴一時雨,8,1
2021/8/1,晴時々曇一時雨,8,1
2021/8/2,晴,8,1
2021/8/3,晴時々曇一時雨,8,1
2021/8/4,曇時々晴一時雨,8,1
2021/8/5,雨時々曇,8,1
2021/8/6,晴後曇一時雨,8,1
2021/8/7,曇,8,1
2021/8/8,曇一時雨,8,1
2021/8/9,晴一時曇,8,1
2021/8/10,晴時々曇,8,1
2021/8/11,薄曇後一時晴,8,1
2021/8/12,曇,8,1
2021/8/13,晴一時雨,8,1
2021/8/14,晴一時薄曇,8,1
2021/8/15,晴,8,1
2021/8/16,晴時々薄曇,8,1
2021/8/17,薄曇,8,1
2021/8/18,曇時々雨、雷を伴う,8,1
2021/8/19,曇一時雨,8,1
2021/8/20,晴,8,1
2021/8/21,晴一時雨,8,1
2021/8/22,薄曇一時雨,8,1
2021/8/23,晴一時曇,8,1
2021/8/24,晴一時薄曇,8,1
2021/8/25,晴,8,1
2021/8/26,晴,8,1
2021/8/27,晴,8,1
2021/8/28,晴,8,1
2021/8/29,晴,8,1
2021/8/30,晴,8,1
2021/8/31,晴,8,1
2021/9/1,曇時々晴,8,1
2021/9/2,晴後一時雨、雷を伴う,8,1
2021/9/3,晴時々大雨,8,1
2021/9/4,晴一時雨,8,1
2021/9/5,曇時々晴,8,1
2021/9/6,曇一時晴,8,1
